cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_1.json;57709,00;50389,03;1,1453;17283,15;362;163,85
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_10.json;61845,70;48695,46;1,2701;15767,89;299;139,71
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_2.json;56747,95;50280,70;1,1286;22200,99;377;191,73
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_3.json;58510,47;48868,98;1,1973;15452,49;231;107,84
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_4.json;58726,15;49795,15;1,1794;17025,33;432;207,69
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_5.json;58063,78;49133,42;1,1818;20014,27;430;199,82
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_6.json;58476,43;48006,59;1,2181;14641,52;312;155,71
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_7.json;56901,68;49772,14;1,1432;16437,71;335;155,58
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_8.json;58517,30;51150,84;1,1440;19236,07;260;119,92
HHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHH\HHHHHHH_9.json;59589,81;49789,36;1,1968;20681,25;336;155,32
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_1.json;18518,40;14049,67;1,3181;1353,84;7;0,00
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_10.json;18580,29;14864,39;1,2500;2568,38;36;2,04
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_2.json;20159,48;15964,87;1,2627;855,96;11;1,00
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_3.json;17889,90;16127,39;1,1093;116,19;5;1,35
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_4.json;19380,72;14841,53;1,3058;1571,88;14;1,10
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_5.json;16683,70;13034,87;1,2799;499,16;4;0,00
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_6.json;20091,11;15351,25;1,3088;880,85;14;1,26
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_7.json;19453,68;14871,30;1,3081;1075,52;8;0,00
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_8.json;19406,21;15475,73;1,2540;2383,27;27;1,29
HHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHHL\HHHHHHL_9.json;16569,26;14471,32;1,1450;1569,48;19;1,01
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_1.json;53439,84;47999,80;1,1133;34605,40;63;27,41
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_10.json;57639,64;48414,28;1,1906;8436,30;16;7,04
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_2.json;55225,40;45863,94;1,2041;15045,86;30;12,10
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_3.json;53894,70;48502,90;1,1112;18007,16;29;11,17
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_4.json;51203,14;48209,85;1,0621;28480,68;49;19,19
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_5.json;57837,13;48280,49;1,1979;24775,19;42;16,14
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_6.json;61689,48;50924,88;1,2114;17548,43;35;14,70
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_7.json;61200,27;51167,28;1,1961;20850,16;33;14,30
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_8.json;48345,55;48009,02;1,0070;19757,31;38;15,12
HHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLH\HHHHHLH_9.json;65719,53;48359,78;1,3590;16544,29;21;8,15
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_1.json;13840,22;13499,02;1,0253;2363,50;5;0,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_10.json;16743,98;14601,46;1,1467;5263,84;3;1,01
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_2.json;13877,99;13116,15;1,0581;4728,08;7;0,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_3.json;18052,37;15329,53;1,1776;1180,37;4;0,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_4.json;14316,80;13452,56;1,0642;3253,53;4;1,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_5.json;12618,15;11414,94;1,1054;4380,96;7;0,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_6.json;18086,47;15570,11;1,1616;3687,50;3;0,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_7.json;14019,50;13443,46;1,0428;2457,19;4;1,01
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_8.json;16656,42;13742,88;1,2120;432,48;3;0,00
HHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHHLL\HHHHHLL_9.json;16242,77;14951,90;1,0863;5816,44;6;1,01
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_1.json;58288,47;49418,10;1,1795;16405,93;334;164,60
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_10.json;55030,13;50410,64;1,0916;22606,37;409;197,40
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_2.json;54530,29;50600,12;1,0777;22579,57;461;254,73
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_3.json;58562,29;51562,24;1,1358;24130,79;472;230,52
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_4.json;56186,21;49180,50;1,1424;19833,63;219;105,01
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_5.json;58045,39;50174,34;1,1569;19610,45;240;109,12
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_6.json;60634,51;49889,97;1,2154;13054,84;243;124,90
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_7.json;56173,21;49460,25;1,1357;18610,36;358;186,58
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_8.json;60138,32;48580,48;1,2379;14067,13;225;102,40
HHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHH\HHHHLHH_9.json;60563,43;50427,99;1,2010;17461,07;219;102,91
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_1.json;19593,79;16155,67;1,2128;1814,43;19;1,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_10.json;20278,99;15580,41;1,3016;1974,31;18;0,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_2.json;20100,53;16369,87;1,2279;805,55;7;1,01
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_3.json;17264,49;14681,24;1,1760;555,01;3;0,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_4.json;18083,41;15853,57;1,1407;1637,66;13;1,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_5.json;19099,16;15385,84;1,2413;1414,30;11;1,01
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_6.json;20285,19;15676,08;1,2940;691,93;12;1,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_7.json;20034,20;16011,24;1,2513;1337,65;17;1,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_8.json;17435,90;16333,06;1,0675;1877,77;15;0,00
HHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLHL\HHHHLHL_9.json;16923,83;15964,22;1,0601;3309,92;29;2,02
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_1.json;47260,53;45703,45;1,0341;21957,77;31;13,14
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_10.json;63982,33;50361,96;1,2704;23288,57;22;9,48
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_2.json;64462,89;55545,87;1,1605;13936,25;15;6,20
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_3.json;60321,52;50742,43;1,1888;25830,20;43;20,77
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_4.json;61205,95;50110,00;1,2214;16880,23;27;10,98
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_5.json;60413,32;47743,81;1,2654;18642,26;20;10,21
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_6.json;55650,75;49360,42;1,1274;18355,40;45;19,27
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_7.json;61686,68;53636,08;1,1501;19736,51;22;9,09
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_8.json;59303,55;49014,76;1,2099;21779,44;17;8,39
HHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLH\HHHHLLH_9.json;53217,01;46631,10;1,1412;20686,02;34;18,63
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_1.json;21636,22;18571,26;1,1650;3641,28;6;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_10.json;14833,57;12810,37;1,1579;733,13;3;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_2.json;16270,56;14093,24;1,1545;111,24;2;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_3.json;13783,63;12698,15;1,0855;1529,71;3;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_4.json;15373,77;10946,60;1,4044;513,18;2;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_5.json;14773,65;13133,18;1,1249;4371,11;5;1,01
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_6.json;15359,77;14296,90;1,0743;803,79;3;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_7.json;18388,57;16195,64;1,1354;6162,65;7;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_8.json;12657,72;11522,56;1,0985;1375,64;4;0,00
HHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHHLLL\HHHHLLL_9.json;15064,41;13607,47;1,1071;0,00;1;0,00
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_1.json;59979,16;49404,12;1,2141;14813,16;342;211,09
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_10.json;61914,64;49838,82;1,2423;24980,28;298;161,92
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_2.json;62771,33;51407,51;1,2211;19184,72;275;137,62
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_3.json;55610,94;47680,32;1,1663;19627,89;374;187,60
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_4.json;58319,22;48475,62;1,2031;20736,45;295;143,61
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_5.json;58762,25;50674,28;1,1596;22212,52;303;151,68
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_6.json;60264,37;49845,17;1,2090;17773,87;266;129,56
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_7.json;54457,33;46777,95;1,1642;17254,06;363;189,36
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_8.json;56981,50;50423,88;1,1300;18080,15;356;171,05
HHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHH\HHHLHHH_9.json;59149,66;48868,54;1,2104;19838,98;508;244,05
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_1.json;20285,13;16598,29;1,2221;1844,61;11;1,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_10.json;16133,34;14560,05;1,1081;772,97;11;0,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_2.json;17903,69;15833,15;1,1308;3333,19;32;1,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_3.json;19429,09;15533,84;1,2508;1640,92;12;1,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_4.json;18369,06;15236,03;1,2056;2449,36;27;1,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_5.json;19953,35;15979,86;1,2487;1128,14;16;1,35
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_6.json;19696,63;15478,72;1,2725;684,71;10;1,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_7.json;18730,08;16658,72;1,1243;1414,30;14;0,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_8.json;18608,51;15319,75;1,2147;892,62;11;1,00
HHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHHL\HHHLHHL_9.json;19820,61;15143,80;1,3088;1493,06;11;0,00
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_1.json;55917,71;51510,55;1,0856;18766,71;33;14,13
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_10.json;56496,29;52693,20;1,0722;20909,89;31;13,05
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_2.json;57291,85;49985,43;1,1462;25870,17;31;12,18
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_3.json;49802,19;46829,08;1,0635;16020,33;28;11,62
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_4.json;57631,70;51098,27;1,1279;18648,90;31;12,74
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_5.json;62357,55;46941,35;1,3284;15203,75;26;11,55
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_6.json;71800,72;53107,75;1,3520;7917,72;9;4,00
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_7.json;57557,22;45518,51;1,2645;13007,20;25;11,06
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_8.json;60442,76;48109,13;1,2564;9193,28;21;9,12
HHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLH\HHHLHLH_9.json;51515,82;46075,15;1,1181;12878,36;22;9,11
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_1.json;17339,94;13827,87;1,2540;744,70;2;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_10.json;18041,62;14058,88;1,2833;1464,24;4;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_2.json;15579,12;14784,47;1,0537;83,27;2;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_3.json;13124,97;12261,66;1,0704;756,66;2;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_4.json;18042,48;14765,63;1,2219;1154,74;3;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_5.json;15024,22;14170,86;1,0602;4796,99;6;1,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_6.json;17106,63;15081,26;1,1343;4226,51;6;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_7.json;15677,11;14991,45;1,0457;3351,26;4;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_8.json;14918,02;12772,84;1,1679;0,00;1;0,00
HHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLHLL\HHHLHLL_9.json;19367,93;14456,36;1,3398;42,08;2;0,00
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_1.json;61671,96;49700,37;1,2409;18422,82;265;124,44
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_10.json;54298,33;50355,92;1,0783;17381,25;260;121,16
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_2.json;56222,30;47718,50;1,1782;17465,88;390;189,66
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_3.json;59506,53;48497,16;1,2270;17819,16;261;126,48
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_4.json;56573,72;48638,18;1,1632;14108,71;234;116,17
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_5.json;58264,56;48459,32;1,2023;18339,67;402;247,84
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_6.json;62356,25;50943,78;1,2240;16414,69;222;134,65
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_7.json;58840,71;50406,23;1,1673;17161,62;233;110,11
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_8.json;58594,63;52074,98;1,1252;21909,44;329;156,45
HHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHH\HHHLLHH_9.json;59707,14;48908,80;1,2208;16349,56;272;134,61
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_1.json;17651,46;14312,08;1,2333;1353,92;17;1,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_10.json;18800,53;14914,65;1,2605;2401,14;27;1,01
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_2.json;18405,69;14926,23;1,2331;1723,70;14;1,40
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_3.json;16912,39;14231,83;1,1883;2789,37;22;1,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_4.json;15912,74;14820,83;1,0737;2617,91;25;1,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_5.json;17854,99;16129,45;1,1070;1172,26;18;0,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_6.json;19676,29;15048,25;1,3075;2420,65;19;0,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_7.json;17469,75;15409,34;1,1337;1186,39;13;0,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_8.json;18780,31;16479,75;1,1396;1082,96;9;0,00
HHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLHL\HHHLLHL_9.json;19036,55;15160,11;1,2557;1645,35;7;0,00
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_1.json;59632,29;47395,32;1,2582;18526,51;27;11,04
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_10.json;55612,08;53148,75;1,0463;14268,73;21;9,66
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_2.json;64336,23;53607,72;1,2001;18105,06;20;11,80
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_3.json;62782,65;52532,98;1,1951;27649,84;24;14,99
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_4.json;64678,93;50672,25;1,2764;27664,13;49;25,42
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_5.json;62589,41;53567,21;1,1684;13254,90;13;5,03
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_6.json;54310,34;47202,23;1,1506;17429,82;39;17,91
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_7.json;63941,39;45870,84;1,3939;16812,25;16;9,28
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_8.json;55937,72;47904,89;1,1677;22272,14;46;28,75
HHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLH\HHHLLLH_9.json;65459,73;53583,34;1,2216;12315,77;22;9,10
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_1.json;15122,60;13658,04;1,1072;2673,50;4;0,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_10.json;16268,97;15066,30;1,0798;3272,22;3;0,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_2.json;12765,30;11788,35;1,0829;2264,16;3;0,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_3.json;14583,21;14098,50;1,0344;1589,27;2;1,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_4.json;14767,20;14098,26;1,0474;3422,44;4;1,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_5.json;16497,39;14629,39;1,1277;1208,77;4;0,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_6.json;15071,04;11912,20;1,2652;2834,33;3;0,00
HHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHHLLLL\HHHLLLL_7.json;17593,46;15838,21;1,1108;3342,41;4;0,00
